tcp.analysis.ack_rtt
0
0
0
0
0
0
0.193868
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.060252
0
0
0
0
0.054817
0.016201
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.041437
0
0.238339
0
0
0
0.043705
0.039712
0.063072
0.054066
0
0
0
0.032789
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.032789
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.054817
0
0
0
0
0.032789
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.045681
0.054817
0
0.043705
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.063072
0
0
0
0
0
0
0
0
0
0
0
0
0.029541
0
0.193868
0.041046
0.041017
0
0
0
0
0
0
0
0
0
0
0
0
0
0.043705
0
0
0
0
0
0
0
0
0
0
0
0.019287
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.023576
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.046876
0
0.023576
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.029541
0
0
0
0
0
0
0.063567
0
0
0
0
0
0
0
0
0
0
0
0
0
0.023576
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.029541
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.321761
0
0
0
0
0
0
0.193868
0
0
0
0.082275
0.027922
0
0
0
0
0
0
0.03533
0.050818
0.050114
0
0.094229
0
0.335522
0
0
0
0.041017
0
0.054164
0
0
0
0
0
0
0.019287
0
0
0
0
0
0
0
0
0.016275
0
0
0
0.039859
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.321761
0
0
0
0
0
0
0
0
0
0.407789
0
0
0
0
0.335522
0
0
0.092532
0.027922
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.073148
0
0
0
0.03821
0
0.338446
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.039712
0.321761
0
0
0
0
0
0
0
0
0
0
0
0
0.027922
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.338446
0
0
0
0
0
0
0
0
0
0.03533
0.050818
0
0
0
0.054496
0
0
0
0.03821
0.092532
0
0
0
0
0
0
0
0
0
0
0
0.290479
0
0
0
0
0
0
0
0
0.027922
0
0
0.03533
0.050818
0
0
0
0
0
0
0
0
0
0
0
0
0
0.321796
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.290479
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0.188379
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.321761
0
0
0.036521
0
0
0.321796
0.309994
0
0
0.189642
0
0
0
0
0
0
0.308595
0
0
0.314412
0
0
0
0
0
0
0
0.023751
0
0.321761
0
0.082275
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.027922
0
0
0
0.193868
0
0
0
0.309994
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0
0
0
0
0
0
0
0
0
0.036521
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.309994
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.036521
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0.321761
0
0
0
0
0
0
0
0
0
0
0
0.308413
0
0.044062
0
0
0
0
0
0
0.309994
0
0
0.088458
0.077837
0
0
0.069127
0
0.050115
0
0
0
0
0
0
0.023751
0
0.301392
0
0
0
0
0
0.189642
0
0
0
0.053009
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.073148
0
0
0
0
0
0
0
0.062153
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.069127
0
0
0.054359
0
0
0
0
0.405415
0
0
0
0
0.308413
0
0.456929
0
0
0
0
0.038407
0.051567
0
0
0
0
0
0
0
0
0
0
0
0
0
0.301392
0.069127
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0.188379
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.320136
0
0
0
0
0
0
0
0.065454
0
0
0
0
0
0.051567
0.054359
0.038407
0
0.314412
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.037916
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.011775
0
0
0.308413
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.320136
0
0
0.032926
0
0
0
0
0
0
0
0
0
0.051567
0.022033
0
0
0.217535
0.208715
0
0
0
0
0
0.301392
0.028124
0
0
0
0.062134
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.208715
0
0.217535
0.320136
0
0
0
0
0.062134
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.051567
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.062134
0
0
0
0
0
0
0
0
0.308413
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.301392
0
0.037916
0
0
0
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0.625423
0
0
0
0
0
0
0
0
0
0.066289
0
0
0
0
0
0
0
0
0.320136
0.037916
0
0
0
0
0
0.320685
0
0
0
0.193868
0.058786
0
0
0
0
0
0
0
0
0
0.051567
0
0.045509
0.177222
0
0.089772
0.077905
0
0
0
0
0
0
0.320685
0
0
0
0
0
0
0
0.011775
0
0
0
0
0.308413
0
0
0.176364
0
0
0
0
0
0
0
0
0.193868
0
0
0
0
0.172607
0.03792
0
0
0
0.625423
0
0
0.180511
0
0.301392
0.051571
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.314412
0
0
0
0
0
0
0
0
0.025787
0
0
0
0
0
0
0
0
0
0
0
0.320136
0
0
0
0
0
0
0
0.023526
0
0
0
0
0
0
0
0
0
0
0
0
0.177222
0
0.077905
0.625423
0
0
0
0
0
0
0.422093
0
0
0
0
0
0
0
1.063916
0
0
0
0
0
0
0.311928
0
0
0
0
0.023526
0.931612
0.018077
0.176364
0
0
0
0
0.023218
0
0
0
0.180511
0
0
0.025787
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0
0
0
0
0.314412
0.320136
0
0
0
0
0
0
0
0.018077
0.065454
0.180511
0
0
0
0.422093
0
0
0
0
0
0
0
0
0
0
0
1.063916
0
0
0
0
0
0
0
0.931612
0
0
0
0.177222
0.077905
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.422093
0
0.01882
0.210209
0
0.051567
0.320136
0
0
0
0
0
0
0
0
0.176364
0.02229
0
0.018077
0
0
0
0
0.032508
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.313602
0.210209
0
0.173666
0
0
0
0
0
0
3.092731
0
0
0
0
0
0.314412
0.320136
0
0.025309
0.217535
0.208715
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.050039
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.177222
0.077905
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.039802
0
0.051484
0.000109
0.000156
0
0
0
0.224383
0.47449
0.714118
0.739394
0.04636
0.092842
0.108777
0.189168
0.236718
0.324725
0.363226
0.392531
0.467658
0
0.46873
0.511873
0.678466
0.546413
0.054316
0
0
0.176364
0
0
0
0
0.210209
0
0.545408
0.515806
0.493999
0.472173
0.428649
0.444232
0.42531
0.271586
0.271799
0.265526
0
0
0.023332
0
0.714075
0
0
0
0.355077
0
0
0.060378
0.053335
0.059952
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.313602
0.193868
0
0
0
0
0
0
0
0
0.320136
0
0.314412
0.018084
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.177222
0.077905
0
3.092731
0.019592
1.908155
0
0
0
0
0
0
0
0
0.01882
0
0
0
0
0
0
0
0
0
0
0.176364
0
0.02229
0
0
0
0.210209
0
0.333559
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.313602
0
0
0
0
0
0.018084
0
0
0.314412
0
0
0
0.051571
0
0
0
0
0
0
0
0
0
0
0
0.320136
0
0
0
0
0
0
0
0
0
0
0
0
1.31871
1.908155
0
0
0
0
0
0
0
0
0.177222
0.077905
0.019592
0.333559
0
0.881634
0
0
0
0.025309
0
0.158825
0
0
0
0.019842
0
0
0
0.176364
0
0.163296
1.31871
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.333559
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0.313602
0
0
0
0
0
0
0
1.908155
0.314412
0
0
0
0.019842
0
0
0
0.320136
1.31871
0
0
0.158825
0
0
0
0.163296
0
0
0
0.333559
0.177222
0.077905
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.014823
0
0
0
0
0
0
0
0.158825
0.221927
0
0.176364
0
0
0
0
0
0.210209
0
0
0
0
1.31871
0
0
0
0.019842
0
0.163296
0
0
0
0
0
0
0
0
0
0
0
0.173666
0.313602
0
0
0
0.158825
0
0
0
0
0
0
0
0.390418
0.315695
0
0
0.201896
0
0.314412
0.193868
0
0
0.091302
0
0
0
0
0
0
0
0
0
0
0.320136
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.163296
0
0
0.313602
0.177222
0.077905
0.390418
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.045598
0.082367
0
0.042774
0
0
0.176364
0
0
0
0
0
0.025056
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.091302
0
0
0
0
1.31871
0
0
0
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0.390418
0
0.193868
0
0
0
0
0
0.019842
0
0
0
0
0
0
0
0
0
0.199247
0
0.314412
0
0
0
0
0
0.082367
0.17587
0
0
0
0
0
0
0.320136
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.177222
0.077905
1.31871
0
0.020691
0.019857
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.014823
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.054485
0.176364
0
0
0
0
0
0
0
0
0
0
0
0.199247
0
0
0
0
0
0
0.210209
0
0
0
0.082367
0
0
0
0
0
0.020668
0
1.31871
0
0
0
0
0
0
0
0.019857
0
0
0
0.04575
0
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.034511
0
0
0
0
0.529003
0
0.022029
0.314412
0
0.264583
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.04575
0
0
1.31871
0
0.320136
0
0
0
0
0
0
0
0
0
0
0
0
0.054491
0
0
0
0
0
0
0
0
0
0
0
0
0.529003
0
0
0
0.208777
0.211764
0
0
0.019857
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.18281
0.176364
0
0
0
0
0
0
0
0
0
0
0
0
0
1.31871
0
0
0
0
0.020495
0
0
0
0
0
0
0
0
0
0
0
0
0.082367
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0
0
0.313602
0
0
0
0
0
0
0
0.034511
0
0
0
0
0.019857
0
0
0
0.314412
0
0.019842
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.320136
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.034511
0
0
0
0
0
0
0.056098
0
0
0
0
0
0
0
0.05662
0
0
0
0
0
0
0
0
0
0
0.022435
0
0
0.176364
0
0
0
0
0.210209
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05662
0
0
0
0
0.313602
0
0
0
0.020691
0
0
0
0
0
0
0
0
0
0
0
0.405685
0
0
0
0
0.320136
0
0
0
0
0
0
0
0.05662
0.020495
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.054412
0.020691
0
0
0
0
0
0.033927
0
0
0.176364
0
0
0
0
0
0.183726
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.022029
0
0
0.95885
0
0
0
0
0
0
0
0.405685
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0.054412
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.082367
0.020495
0
0
0
0.320136
0
0
0.020691
0
0.054412
0
0.048643
0.04162
0
0
0
0
0.034925
0
0
0
0
0
0
0
0
0
0.037794
0
0
0
0
0
0
0
1.151511
0
0
0
0
0
0
0
0.405685
0
0
0
0
0
0
0
0
0
0
0.022435
0
0
0.176364
0
0.95885
0
0
0.054412
0
0
0
0
0
0
0
0
0
0
0
0.040003
0
0.031267
0
0
0
0
0
0
0
0
0
0
0
0.020571
0
0
0
0
0
0.054412
0
0
0.313602
0
0
1.365467
0
0
0
0.037794
1.03249
1.151511
0
0
0
0
0
0
0
0
0
0.270483
0
0
0.23667
0
0
0
0
0
0
0
0.405685
0
0
0
0
0
0
0
0.320136
0
0
0
0
0
0.291071
0
0
0
0.048643
0
0
0.020571
0
0.020691
0.034925
0.222358
0.529003
0.037794
1.03249
0
0
0
0.270483
0
0
0
0.056098
1.151511
0
0
0
0
1.365467
0
0
0
0
0
0.067756
0
0.369183
0.048643
0
0
0
0
0
0
0
0
0.034925
0
0
0
0.020571
0.040003
0.222358
0
0
0.039639
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
3.344839
0
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.222358
0.270483
0
0
0
0
0
0.320136
0
0
0
0
0.020571
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.040003
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.270483
3.344839
0
0
0
0
0
0
0
0
0
0.020608
0
0.222358
0
0.369183
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.040003
0
0
0
0
0
0
0
0
0
0
3.344839
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.23667
0
0
0
0.040003
0
0.020571
0
0
0
0
0
0
0
0
0
0
0.067756
0
0
0
0
0
0
0
0
0
0
0
0.222358
3.344839
0
0
0
0
0.046837
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.040003
0
0
0
0
0.062066
0.059016
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.026441
0.045369
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.056098
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.270483
0
0.020608
0
0
0
0
0.040003
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.033837
0
3.344839
0
0
0
0
0
0
0
0
0
0
0
0.313602
0
0
0
0
0
0.031267
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.033837
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.062066
0
0
0
0
0
0
0.045369
0
0.23667
0
0
0
0.255853
0
0.230015
0
0
0
0
0
0
0
0
0
0.033837
0
0.222358
0
0
0
0
0
0
0
0
0
0.062066
0
0
0
0
0
0
0
0
0
0
0
0
0.045369
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.030858
0.029462
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0
0
0
0
0.074248
0
0
0
0
0
0
0
0
0
0
0
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.029462
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.030858
0
0
0
0.146048
0
0
0.20449
0
0
0
0
0.055871
0
0.030971
0.347221
0
0
0
0
0.032401
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.313602
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.050102
0
0
0
0
0
0
0
0
0
0
0
0
0
0.230015
0.255853
0
0
0.056098
0
0
0
3.344839
0
0
0
0
0
0
0.344489
0
0
0
0
0
0
0
0
0
0
0
0.326575
0
0.074248
0
0
0.067756
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.030858
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.050102
0
0
0
0.193868
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.344489
0
0.230015
0.326575
0
0.056098
0.051419
0
0
0.259488
0
0.261949
0
0
0
0
0
0
0
0
0
0
0
0
0.054278
0.035317
0
1.053555
0.058891
0
0
0
0
0
0
0
0
0
0
0
0
0.222358
0.042068
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.146048
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.259488
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.046927
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.042702
0
0.054278
0.058891
0.231374
0
0
0
0.0573
0
0
0
0
0
0
0
0
0
0
0
0.259488
0
0
0
0
0
0
0.146048
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0573
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.259488
0
0
0
0
0
0
0
0.042864
0
0
0.035534
0.035521
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0573
0
0
0
0
0.231374
0
0
0
0
0
0
0
0.061714
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.259488
0
0
0
0
0
0
0
0
0
0
0
0.202934
0
0
0.231374
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.065053
0.261949
0
0
0
0
0
0
0
0
0.055861
0
0
0
0
0
0
0.051419
0
0
0
0.125024
0
0
0.042864
0.049948
0
0
0
0
0
0.041166
0
0
0.259488
0
0
0
0
0
0
0
0
0
0
0
0
0.146048
0
0
0
0
0
0
0.029352
0
0
0
0
0.0573
0
0
0
0
0.042864
0.231374
0
0
0
0
0
0
0
0
0
0
0
0.049948
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.061714
0.259488
0.193868
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.050102
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.030815
0
0
0
0
0.024801
0
0.027147
0
0.060142
0.05441
0.060108
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.146048
0
0
0
0
0
0
0
0.032482
0
0
0.038482
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.261949
0.259488
0
0
0
0
0
0
0.304108
0
0
0
0.05441
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.030815
0
0.259488
0.05441
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.064753
0
0
0.032482
0
0
0
0
0
0
0
0
0
0
0.030815
0
0
0
0
0
0
0
0.231374
0
0
0.054498
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.193868
0
0
0
0
0
0
0
0
0
0
0
0.0573
0
0
0
0
0.046996
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.259488
0
0.061631
0
0
0
0
0
0
0.232237
0.238634
0
0
0
0
0
0
0
0
0
0
0
0.051419
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.032482
0
0
0
0
0
0
0
0
0.146048
0
0
0
0
0
0
0
0
0.259488
0
0
0.047065
0
0
0
0
0
0.193868
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.320336
0.317636
0.326542
0
0
0
0
0
0
0
0
0
0
0
0.070807
0.063463
0
0
0
0
0
0
0
0
0
0
0
0
0.259488
0
0
0
0
0
0
0
0
0
0.320336
0
0
0
0.078492
0.056413
0
0.146048
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.238634
0
0
0.024983
0
0
0
0
0
0
0
0
0
0.063463
0
0
0
0
0
0
0
0
0
0
0
0
0
0.259488
0.238634
0
0
0
0.320336
0
0.075132
0
0.097126
0
0
0
0.074981
0
0
0
0
0
0.232237
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.320336
0
0
